((439799.9463921947, 7140700.479609734), (439900.05896858586, 7140700.479609734), (439900.05896858586, 7140600.276803332), (439799.9463921947, 7140600.276803332))
((440399.7319609735, 7138000.460425345), (440499.84453736467, 7138000.460425345), (440499.84453736467, 7137900.257618943), (440399.7319609735, 7137900.257618943))
((439699.8338158036, 7140600.276803332), (439799.9463921947, 7140600.276803332), (439799.9463921947, 7140500.07399693), (439699.8338158036, 7140500.07399693))
((439699.8338158036, 7140700.479609734), (439799.9463921947, 7140700.479609734), (439799.9463921947, 7140600.276803332), (439699.8338158036, 7140600.276803332))
((439799.9463921947, 7140600.276803332), (439900.05896858586, 7140600.276803332), (439900.05896858586, 7140500.07399693), (439799.9463921947, 7140500.07399693))
((439599.72123941244, 7140700.479609734), (439699.8338158036, 7140700.479609734), (439699.8338158036, 7140600.276803332), (439599.72123941244, 7140600.276803332))
((440399.7319609735, 7140900.389169042), (440499.84453736467, 7140900.389169042), (440499.84453736467, 7140800.18636264), (440399.7319609735, 7140800.18636264))
((440499.84453736467, 7140900.389169042), (440599.9571137558, 7140900.389169042), (440599.9571137558, 7140800.18636264), (440499.84453736467, 7140800.18636264))
((440399.7319609735, 7137900.257618943), (440499.84453736467, 7137900.257618943), (440499.84453736467, 7137800.054812541), (440399.7319609735, 7137800.054812541))
((440699.6247453629, 7137400.235693927), (440799.73732175404, 7137400.235693927), (440799.73732175404, 7137300.032887525), (440699.6247453629, 7137300.032887525))
((440799.73732175404, 7137500.438500329), (440899.8498981452, 7137500.438500329), (440899.8498981452, 7137400.235693927), (440799.73732175404, 7137400.235693927))
((439799.9463921947, 7140700.479609734), (439900.05896858586, 7140700.479609734), (439900.05896858586, 7140600.276803332), (439799.9463921947, 7140600.276803332))
